timestamp,latency_ms,status_code,success,error,tokens_used
1781089029.567002,4743.927955627441,200,True,,435
1781089026.901226,7897.485971450806,200,True,,305
1781089030.341076,4901.892185211182,200,True,,658
1781089028.784245,7086.004972457886,200,True,,239
1781089035.015521,2097.654104232788,200,True,,119
1781089035.799867,2867.7361011505127,200,True,,210
1781089037.244181,1979.6569347381592,200,True,,80
1781089035.3117802,4704.356670379639,200,True,,760
1781089028.784985,11721.932888031006,200,True,,1148
1781089035.30471,5297.183990478516,200,True,,730
1781089037.8726761,3356.259822845459,200,True,,234
1781089033.018267,8471.318006515503,200,True,,677
1781089033.3478558,10139.261245727539,200,True,,540
1781089039.6713831,5193.368911743164,200,True,,649
1781089041.228304,4278.547048568726,200,True,,304
